id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
37192,84.00000000000001,88,1,025033,026033,39.4007994683,-92.8431030994
37215,77,81,4,025033,026033,39.3992087447,-92.8015159633
37225,88,92,2,025033,026033,39.1657030068,-92.7308924541
37229,87,90,1,025033,026033,38.567803385,-93.2429056549
37230,87,89,2,025033,026033,38.5663753879,-93.240329277
37231,86.99999999999996,91,1,025033,026033,38.5622962263,-93.2433003265
37233,82,85,1,025033,026033,39.0328387943,-93.3675369715
37276,96,97,95,025033,026033,38.3058983981,-93.4622013133
37277,95.00000000000006,96,3,025033,026033,38.2923968959,-93.4715040694
37471,81,85,3,025033,026033,38.60665181,-93.2896452754
146814,87.99999999999999,91,1,025033,026033,38.563,-93.244
37513,81,83,4,025033,026033,39.03779,-93.36609
37557,72,80,0,025033,026033,39.421865,-93.132602
37274,96,97,96,025034,026033,38.2679602297,-93.4085549669
148839,93,95,1,025034,026033,38.241962681,-93.351212065
20246,65,83,1,026033,026033,38.43441184,-93.877775
34951,84,89,1,026033,026033,38.7928034273,-94.2773979276
35384,91,93,1,026033,026033,39.0616021846,-93.6696022902
35385,91.00000000000004,93,9,026033,026033,38.9355470424,-93.5822863263
35386,92.00000000000009,94,17,026033,026033,38.7603598717,-94.0370647693
35455,90.99999999999996,93,4,026033,026033,38.8193917053,-94.3567558374
35456,93.00000000000009,95,3,026033,026033,38.7666740794,-94.3274943202
35480,82,85,1,026033,026033,38.8717015513,-94.32540129
35481,84.00000000000001,89,2,026033,026033,38.8699755241,-94.3396680304
35482,76,81,1,026033,026033,38.8836022112,-94.3160995132
35490,79.99999999999997,82,1,026033,026033,38.9896376375,-93.7803255218
37151,81,86,1,026033,026033,39.3096957975,-93.9942947798
37152,89,91,3,026033,026033,39.3567000064,-94.1914012962
37155,92,94,11,026033,026033,38.9355983873,-94.2485973826
37156,88.99999999999999,92,1,026033,026033,38.9711928489,-93.9891055265
37157,82,89,1,026033,026033,38.9699806679,-93.9777250699
37160,92.00000000000006,94,5,026033,026033,38.9925887199,-94.3096048419
37161,91,93,1,026033,026033,38.9437817375,-94.3301266872
37163,82,89,7,026033,026033,39.019241603,-94.3051089581
37234,91,93,1,026033,026033,39.0616021846,-93.6696022902
37235,91.00000000000004,93,9,026033,026033,38.9355470424,-93.5822863263
37236,92.00000000000009,94,17,026033,026033,38.7603598717,-94.0370647693
37275,95.00000000000004,96,7,026033,026033,38.2589426138,-93.6368357925
37279,94.00000000000004,95,91,026033,026033,38.3070961993,-93.9227442382
37280,79,83,4,026033,026033,38.8942411168,-94.1931248769
37281,90.99999999999996,93,4,026033,026033,38.8193917053,-94.3567558374
37283,93.00000000000009,95,3,026033,026033,38.7666740794,-94.3274943202
37284,86,89,10,026033,026033,38.663999998,-94.3375048949
37285,84,89,1,026033,026033,38.6873190787,-94.3585868462
37286,88.99999999999999,92,2,026033,026033,38.390739435,-94.3364086914
37288,87,90,2,026033,026033,38.27642123,-94.4290175046
37429,84.00000000000001,88,0,026033,026033,38.8901002767,-94.3160003637
