id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
39169,92,94,3,030030,031030,43.17685761866998,-99.2574596926041
39171,66,83,1,030030,031030,43.17437061032644,-99.26391189144958
39172,67,87,6,030030,031030,43.17277063574263,-99.25951173370382
39173,92,94,3,030030,031030,43.17547062929775,-99.2568116616372
39174,86,93,1,030030,031030,43.174470619447185,-99.26121180191906
39175,91,94,3,030030,031030,43.17627061587581,-99.25921174719484
39330,62,84,2,030030,031030,43.10386793445394,-99.8355204715426
39331,64,87,0,030030,031030,43.10682691912839,-99.83474946660328
39332,91,94,0,030030,031030,43.20450814130851,-99.61686388314008
39333,82,92,2,030030,031030,43.200864147573206,-99.62102799689632
39542,85,95,5,030030,031030,43.542036704294915,-99.21915888160584
39655,90,94,3,030030,031030,43.175470618862,-99.25971175852465
39656,87,93,1,030030,031030,43.1746706189701,-99.26101179658116
39657,90,94,3,030030,031030,43.175470618862,-99.25971175852465
39658,91,94,3,030030,031030,43.17627061587581,-99.25921174719484
39879,91,93,2,030030,031030,43.31064080310576,-99.80876603410698
39880,64,87,0,030030,031030,43.105368926673485,-99.83513046907368
39881,62,84,2,030030,031030,43.103768935026416,-99.83553047118193
39882,64,87,0,030030,031030,43.105368926673485,-99.83513046907368
39883,64,87,0,030030,031030,43.10686891931746,-99.83463046293512
39884,91,94,0,030030,031030,43.20216915352636,-99.61732388230082
39885,76,90,1,030030,031030,43.55396691020941,-99.68952876355598
39886,79,86,2,030030,031030,43.378368231356134,-99.59132423729407
39887,64,80,2,030030,031030,43.37826821818962,-99.59502436046502
39888,79,86,2,030030,031030,43.378368231356134,-99.59132423729407
39889,82.00000000000001,87,4,030030,031030,43.37916824281974,-99.5870240989124
148968,87,93,1,030030,031030,43.174749617392344,-99.26131880736844
148969,91,94,3,030030,031030,43.17649261562767,-99.2589117386634
148970,90.99999999999996,94,3,030030,031030,43.17600761661042,-99.25944475321226
149358,91,93,2,030030,031030,43.311701799548565,-99.80809001901753
149359,91,93,2,030030,031030,43.31073580291709,-99.80867103160408
149360,90,93,4,030030,031030,43.30974680660069,-99.80920404242404
149361,82,92,2,030030,031030,43.20076914741274,-99.6212240027804
149362,91,94,0,030030,031030,43.20216915352636,-99.61732388230082
149363,91,94,0,030030,031030,43.20456914146428,-99.61672387888927
20598,88,92,0,030030,031030,43.20148574,-99.61980464
20610,98,99,97,030030,031030,43.44309912,-99.25760578
21727,88,92,0,030030,031030,43.20149,-99.6198
21730,98,99,97,030030,031030,43.4431,-99.25761
75597,98,99,97,030030,031030,43.4298,-99.1566
75598,99,99,98,030030,031030,43.56522,-99.32706
75599,98,99,97,030030,031030,43.6941,-99.4343
75601,98,98,97,030030,031030,43.83081,-99.32684
165586,91,93,3,030030,031030,43.1755529,-99.256478
165587,87,93,1,030030,031030,43.1745442,-99.260869
165588,91,94,3,030030,031030,43.1763317,-99.258805
165849,90,94,3,030030,031030,43.1755812,-99.259339
165904,64,87,0,030030,031030,43.1054566,-99.83474
165905,91,94,0,030030,031030,43.2022907,-99.616975
165906,79.99999999999999,87,1,030030,031030,43.3784695,-99.590934
208015,87,95,1,030030,031030,42.78055556,-99.3397222
208016,74,83,1,030030,031030,42.7930565,-99.3067712
285255,66,86,1,030030,031030,43.1744486,-99.263582
285256,67,87,6,030030,031030,43.1728444,-99.259199
38279,92,94,3,030030,031030,42.82549,-99.91541
142542,82,88,1,030030,031030,43.8008910873,-99.2377129421
246678,87,95,3,030030,031030,42.7345166,-99.74315
39407,95,96,1,031029,031030,43.893564223221134,-99.95474013899256
39408,95,96,1,031029,031030,43.88916426089334,-99.95023995487206
39410,94,96,10,031029,031030,43.93826381746871,-100.00684222639582
39738,95,96,1,031029,031030,43.88966425395947,-99.95143999901131
39739,94,96,2,031029,031030,43.89386421759843,-99.95584017829128
39740,95,96,1,031029,031030,43.88966425395947,-99.95143999901131
39741,95,97,3,031029,031030,43.886764283938554,-99.94713983269293
39746,91.99999999999996,95,1,031029,031030,43.9421637885716,-100.00974235314268
39748,91.99999999999996,95,1,031029,031030,43.9421637885716,-100.00974235314268
39749,94,96,8,031029,031030,43.9378638212179,-100.00634220656356
258141,95,96,9,031029,031030,43.89496421829664,-99.9543401358166
258142,94,96,2,031029,031030,43.937363832386026,-100.00404212526684
165720,95,96,1,031029,031030,43.893649,-99.954395
165721,95.00000000000004,96,1,031029,031030,43.889288,-99.949893
165723,94,96,2,031029,031030,43.938347,-100.00641
165873,94.99999999999994,96,1,031029,031030,43.8897609,-99.951065
165874,92,95,1,031029,031030,43.9422632,-100.00934
285405,95,96,9,031029,031030,43.895004,-99.953963
285406,93,95,2,031029,031030,43.937452,-100.00369
20360,84.99999999999997,87,4,031030,031030,42.53266913,-100.5913352
20363,92.00000000000009,94,13,031030,031030,42.50469691,-100.5300766
20373,91.00000000000009,92,89,031030,031030,42.51739225,-100.5028037
20374,80.99999999999994,84,1,031030,031030,42.55808515,-100.5237021
21467,92.00000000000006,94,13,031030,031030,42.5047,-100.5301
21474,91.00000000000009,92,89,031030,031030,42.51739,-100.5028
21475,80.99999999999996,84,1,031030,031030,42.55822,-100.5246
22982,62,95,3,031030,031030,42.89817295,-100.4853861
75837,62,95,3,031030,031030,42.8981722,-100.4853861
148957,94,96,1,031030,031030,42.53225,-100.6763
189191,62,95,3,031030,031030,42.89817333,-100.4853865
190912,62,95,3,031030,031030,42.89817,-100.4854
256598,55,94,0,031030,031030,42.78664,-100.03551
256690,55,96,2,031030,031030,42.85222735,-100.5215213
256694,53,94,0,031030,031030,42.78694679,-100.0353998
38283,96.00000000000009,97,94,031030,031030,42.5263,-100.6699
18879,92.00000000000006,94,13,031030,031030,42.5046548162,-100.530363809
19155,84.99999999999999,87,4,031030,031030,42.5326387417,-100.591271721
19276,95.99999999999996,97,94,031030,031030,42.565099718,-100.49277767
19481,95.00000000000009,97,91,031030,031030,42.5334733493,-100.645836002
19608,99,99,98,031030,031030,42.6269512085,-100.61212553
19719,96.00000000000009,97,81,031030,031030,42.526174,-100.668437
19720,87.99999999999999,93,1,031030,031030,42.578207,-100.688615
19721,76,88,3,031030,031030,42.526966,-100.717256
19738,89.99999999999999,94,0,031030,031030,42.5433,-100.7275
39275,93.99999999999996,96,1,032029,031030,43.889359422818664,-101.15148035586438
39707,93.99999999999996,96,1,032029,031030,43.889359422818664,-101.15148035586438
39708,94,96,2,032029,031030,43.891159407609976,-101.15308042400817
39709,93.99999999999996,96,1,032029,031030,43.889359422818664,-101.15148035586438
39710,94,96,1,032029,031030,43.88785944039986,-101.1489802599434
39713,95.00000000000004,96,2,032029,031030,43.91836107394109,-100.7200660963272
39714,95,96,0,032029,031030,43.921561050176145,-100.72226619528894
39715,95.00000000000004,96,2,032029,031030,43.91836107394109,-100.7200660963272
39716,92,96,9,032029,031030,43.91836109188545,-100.71566594837272
257940,94,96,1,032029,031030,43.88965742680264,-101.15019831525149
20596,94,96,1,032029,031030,43.89012129,-101.1518294
21725,93.99999999999996,96,1,032029,031030,43.88817,-101.1494
21741,59,84,1,032029,031030,44.0196,-100.5653
165645,93.99999999999996,96,1,032029,031030,43.8894517,-101.151
165863,93.99999999999996,96,1,032029,031030,43.8894517,-101.151
165864,94,96,2,032029,031030,43.9184321,-100.71961
38281,94,97,2,032030,031030,42.59768,-100.898271
38282,94,96,1,032030,031030,42.625688,-100.864444
208014,84,88,0,032030,031030,42.6350042,-100.8720903
256612,61,90,0,032030,031030,42.861665,-101.425254
38280,96,97,8,032030,031030,42.6304,-100.8737
