id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
8191,97.00000000000009,98,95,073014,073015,64.983432,-154.16759
246165,85.99999999999999,91,4,073015,073015,64.9016445,-154.245273
8192,98.00000000000006,98,96,075014,073015,64.933441,-154.473371
8193,98,99,96,075014,073015,64.911284,-154.779447
8194,98.00000000000009,99,95,075014,073015,64.864023,-155.107832
8195,98.00000000000009,100,96,075014,073015,64.779407,-155.398869
187916,97.99999999999996,100,97,075014,073015,64.7454,-155.4887
246061,89,94,11,075014,073015,64.7921761,-155.5633035
246062,98,100,18,075014,073015,64.74050977,-155.4919074
