id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
68781,90,92,0,021038,022038,32.102665,-89.032547
68782,85,88,0,021038,022038,31.333431,-89.054474
68791,88,95,1,021038,022038,32.357519,-88.66076
68793,91,93,1,021038,022038,31.139443,-89.355612
69160,91,93,3,021038,022038,31.70333333,-89.02633333
69161,89.00000000000001,93,11,021038,022038,32.02763889,-88.72244444
69167,93,95,2,021038,022038,31.13563889,-89.23908333
69171,80.00000000000001,90,1,021038,022038,32.32594444,-88.62444444
172363,87.99999999999997,92,1,021038,022038,32.0279166,-88.723138
172365,87.99999999999999,95,1,021038,022038,32.3575555,-88.660888
172366,80.00000000000001,90,1,021038,022038,32.3259444,-88.624444
19494,91,93,3,021038,022038,31.196332417,-89.3033560605
69166,92,94,0,021039,022038,30.87172222,-89.12675
68770,97.99999999999991,99,1,022037,022038,32.513329,-89.940315
164346,78.99999999999999,98,2,022037,022038,32.51852778,-89.94125
20257,95.00000000000009,96,0,022038,022038,31.30627821,-89.43517179
21353,95.0000000000001,96,0,022038,022038,31.30628,-89.43517
68771,99,99,61,022038,022038,32.393827,-90.025119
68772,98,99,20,022038,022038,32.3987222,-90.06386111
68783,88.99999999999997,92,0,022038,022038,31.192338,-89.717419
68784,89,92,15,022038,022038,31.83334,-89.588751
68819,99,99,98,022038,022038,32.481,-89.99316667
69164,89.99999999999999,92,10,022038,022038,31.57244444,-89.64936111
69168,92.00000000000004,96,2,022038,022038,31.08544444,-89.48675
69170,94.00000000000004,97,0,022038,022038,31.30075,-89.43855556
69174,93.99999999999996,96,3,022038,022038,31.67888889,-90.32794444
69175,77,82,1,022038,022038,31.05833333,-90.13372222
69176,89.99999999999999,94,1,022038,022038,32.31469444,-89.68413889
69177,90,93,1,022038,022038,32.33258333,-89.81641667
69178,86.99999999999997,90,1,022038,022038,31.18480556,-89.73855556
69179,86.99999999999997,90,2,022038,022038,31.56680556,-89.83952778
69183,76,91,1,022038,022038,32.29005556,-90.159
164441,98,99,1,022038,022038,32.39146667,-90.0403111
164442,98,99,2,022038,022038,32.39211667,-90.0268278
189030,66,87,1,022038,022038,31.01538017,-89.74598435
197118,97,99,2,022038,022038,32.39777778,-90.0647222
197123,65,85,1,022038,022038,31.55333333,-90.0880556
197124,75,89,1,022038,022038,31.23777778,-89.8469444
204103,50,83,1,022038,022038,31.61930556,-90.089
204662,80,86,8,022038,022038,31.037833,-89.745611
172364,94.00000000000004,97,0,022038,022038,31.30075,-89.438555
172368,89.99999999999999,94,1,022038,022038,32.3146944,-89.684138
172369,86.99999999999997,90,2,022038,022038,31.5668055,-89.839527
172370,88,91,3,022038,022038,31.5746666,-90.154388
172371,87,90,1,022038,022038,31.5732222,-90.155111
172375,76,91,1,022038,022038,32.2900555,-90.159
19181,94,96,2,022038,022038,31.3004607662,-89.4347279739
68828,92,93,1,023037,022038,32.48011111,-90.23975
172358,92,93,1,023037,022038,32.4801111,-90.23975
20254,88,91,1,023038,022038,31.89191158,-90.60141761
21351,88,91,1,023038,022038,31.89191,-90.60142
68792,90.99999999999996,94,10,023038,022038,31.333677,-90.461683
69173,67,81,3,023038,022038,32.19855556,-90.26322222
69184,83,86,2,023038,022038,32.00011111,-90.36655556
69185,84.00000000000001,87,2,023038,022038,31.99802778,-90.36497222
69186,86,91,1,023038,022038,31.86811111,-90.40375
69187,87.99999999999999,92,5,023038,022038,31.17636111,-90.52875
69191,87,91,4,023038,022038,31.95363889,-90.41077778
69193,90.00000000000001,92,7,023038,022038,31.50483333,-90.60591667
172378,87,91,4,023038,022038,31.9536388,-90.410777
172380,90,92,7,023038,022038,31.5048333,-90.605916
19108,86.99999999999999,91,0,023038,022038,31.8921390526,-90.6009389065
