id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
26040,96,97,16,030036,030036,35.0003,-100.8951
26041,96,97,6,030036,030036,34.546,-101.4399
26043,95,97,2,030036,030036,35.0411,-101.7689
163139,96,97,16,030036,030036,35.00060555,-100.8948666
163962,82.99999999999999,94,1,030036,030036,34.99227234,-100.9090338
163963,97,97,11,030036,030036,34.9993972,-100.8997194
163964,96.00000000000004,97,17,030036,030036,35.00004999,-100.8968112
163965,97,98,0,030036,030036,35.00421665,-100.8982001
163966,97,98,1,030036,030036,35.00935556,-100.9076472
163967,82.99999999999999,91,30,030036,030036,35.01671658,-100.9209789
163968,64,87,1,030036,030036,35.01977214,-100.9040338
