id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
8859,98,98,97,041036,041036,33.86,-118.448
8860,98,99,97,041036,041036,33.929,-118.483
8862,98,99,97,041036,041036,33.998,-118.71
8865,98,99,97,041036,041036,33.998,-118.559
8870,96,97,95,041036,041036,34.11,-119.222
8871,98,99,98,041036,041036,34.014,-118.592
8872,98,99,97,041036,041036,33.992,-118.798
12190,98,98,97,041036,041036,33.86,-118.448
12191,98,99,97,041036,041036,33.929,-118.483
12193,98,99,97,041036,041036,33.998,-118.71
12196,98,99,97,041036,041036,33.998,-118.559
12201,96,97,95,041036,041036,34.11,-119.222
12202,98,99,98,041036,041036,34.014,-118.592
12203,98,99,97,041036,041036,33.992,-118.798
12277,93,96,1,041036,041036,34.18,-119.23
12278,95,97,1,041036,041036,34.167,-119.227
12279,47,94,1,041036,041036,34.097,-119.079
12280,97,98,0,041036,041036,33.844,-118.395
12386,98,99,3,041036,041036,33.974,-118.45
16492,98,99,97,041036,041036,33.928365,-118.4830241
16493,98,99,97,041036,041036,33.9977986,-118.7096029
16494,98,99,97,041036,041036,33.9981852,-118.5592773
16495,98,99,98,041036,041036,34.0137654,-118.5921224
16496,98,99,97,041036,041036,33.9921183,-118.7975911
16497,98,98,97,041036,041036,33.98485,-118.67034
16498,98,99,97,041036,041036,33.99568,-118.74935
16499,98,99,97,041036,041036,34.00971,-118.76078
16500,98,99,97,041036,041036,34.00908,-118.64084
16501,98,98,97,041036,041036,33.93138,-118.44805
16502,98,99,97,041036,041036,33.92388,-118.4725
16503,98,98,97,041036,041036,33.91666,-118.49416
16504,98,99,97,041036,041036,33.9517,-118.461
16505,98,99,97,041036,041036,33.9434,-118.48
16506,98,99,97,041036,041036,33.95555,-118.47776
16507,97,98,96,041036,041036,33.94026,-118.50976
16508,98,99,97,041036,041036,33.9671,-118.472
16509,98,99,97,041036,041036,33.9588,-118.492
16510,98,99,97,041036,041036,33.9861,-118.4861
16511,98,99,97,041036,041036,33.97416,-118.51
16512,98,99,97,041036,041036,33.96666,-118.52555
16513,98,99,97,041036,041036,34.00335,-118.49872
16514,98,99,97,041036,041036,33.9887,-118.5273
16515,98,99,92,041036,041036,33.95944,-118.45972
17277,90,96,1,041036,041036,34.18028,-119.23
17278,95,97,1,041036,041036,34.16667,-119.22722
17279,97,98,0,041036,041036,33.84361,-118.395
19812,87.99999999999999,89,64,041036,041036,33.8011914,-117.8101552
20915,88.00000000000004,89,64,041036,041036,33.80119,-117.8102
47526,98,99,98,041036,041036,34.5275,-118.6077778
47527,99,99,98,041036,041036,34.53555556,-118.5888889
47528,98,99,90,041036,041036,34.54277778,-118.6225
139739,97,99,37,041036,041036,34.3327,-119.402
139743,97,98,3,041036,041036,34.3197,-119.391
139745,97,98,36,041036,041036,34.3482,-119.423
139747,42,82,1,041036,041036,34.2756,-119.307
139750,95,99,4,041036,041036,34.0455,-118.934
139759,88,92,53,041036,041036,34.0304,-118.842
139763,98,99,14,041036,041036,34.0259,-118.766
139766,98,99,10,041036,041036,34.0319,-118.743
139767,97,98,52,041036,041036,34.0336,-118.734
139768,98,99,20,041036,041036,34.0316,-118.714
139769,98,99,20,041036,041036,34.0307,-118.711
139770,84,95,1,041036,041036,34.0323,-118.683
139773,98,99,5,041036,041036,34.0382,-118.649
139775,97,99,14,041036,041036,34.0375,-118.637
139776,97,98,1,041036,041036,34.0373,-118.609
139778,98,99,7,041036,041036,34.0397,-118.597
139780,98,99,22,041036,041036,34.0396,-118.59
139783,98,99,5,041036,041036,34.0385,-118.583
139790,92,95,8,041036,041036,34.1071,-118.758
139791,91,97,4,041036,041036,34.0719,-119.015
139793,93,99,0,041036,041036,34.0538,-118.964
139837,70,92,0,041036,041036,34.1375,-119.183
139940,89,92,4,041036,041036,33.9431,-117.651
139945,89.99999999999997,97,3,041036,041036,33.8083,-117.806
144536,98,99,96,041036,041036,33.96,-118.459
209025,97,98,6,041036,041036,34.51110347,-118.6114763
209028,76.00000000000001,81,5,041036,041036,34.663725,-118.3951306
243112,99,99,98,041036,041036,34.5249,-118.599
243115,98,99,98,041036,041036,34.506100000000004,-118.61
243228,95,97,1,041036,041036,34.0333,-118.059
243229,88,94,5,041036,041036,34.0662,-118.203
243913,98,98,97,041036,041036,34.5506,-118.121
273081,83,86,0,041036,041036,34.18038889,-118.4976944
8902,90,96,1,041036,041036,34.1802778,-119.23
8903,95,97,1,041036,041036,34.1666667,-119.2272222
8904,83,98,1,041036,041036,34.0966667,-119.0794444
8905,97,98,0,041036,041036,33.8436111,-118.395
19236,98,98,97,041036,041036,34.5506376092,-118.120823819
