id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
138856,93,97,3,039035,039035,35.95970864448974,-114.72859444715084
21545,78,91,5,039035,039035,36.50496,-114.4095
21551,95,97,4,039035,039035,36.0658,-115.1136
48000,98,99,98,039035,039035,36.05277778,-114.2897222
48001,98,99,98,039035,039035,36.05386868,-114.7522062
48006,98,99,97,039035,039035,36.15016667,-114.5361389
146864,99,99,98,039035,039035,36.173,-114.43
225563,71,88,1,039035,039035,36.0499871,-113.8355069
242120,88,89,4,039035,039035,36.12053144,-114.91027
242121,78,88,2,039035,039035,36.01525847,-114.7385936
242216,99,99,98,039035,039035,36.16139167,-114.4191194
242218,99,99,98,039035,039035,36.2139833,-114.4175778
242219,99,99,98,039035,039035,36.2550472,-114.4036667
242220,99,99,98,039035,039035,36.28992778,-114.388075
242222,98,99,98,039035,039035,36.360025,-114.3875417
272690,97,98,26,039035,039035,35.8780833,-114.6709722
273289,97,98,9,039035,039035,35.86942889,-114.6619215
312565,97,98,9,039035,039035,35.8694496,-114.6619034
128681,95,97,1,039035,039035,36.0108333,-114.7425
186294,93,97,3,039035,039035,35.9597222,-114.7286111
19156,99,99,98,039035,039035,36.1120438199,-114.4484101
