id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
8194,98.00000000000009,99,95,075014,074015,64.864023,-155.107832
8195,98.00000000000009,100,96,075014,074015,64.779407,-155.398869
8196,97.99999999999989,99,95,075014,074015,64.760238,-155.706283
187916,97.99999999999996,100,97,075014,074015,64.7454,-155.4887
246061,89,94,11,075014,074015,64.7921761,-155.5633035
246062,98,100,18,075014,074015,64.74050977,-155.4919074
8198,95,100,83,075015,074015,64.674823,-156.358109
8199,97.99999999999989,100,96,075015,074015,64.629663,-156.681662
8200,95,99,86,075015,074015,64.729091,-156.808248
8201,97.00000000000014,99,90,075015,074015,64.800999,-157.022651
187909,90,99,0,075015,074015,64.7198,-156.7526
246155,77,88,2,075015,074015,64.6371637,-156.0527345
