id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
16638,91,94,88,041030,041030,43.43737439664933,-115.29676181330277
16640,92,97,8,041030,041030,43.59181260249817,-115.91761635942554
16641,89,94,2,041030,041030,43.58384118649508,-115.82980798576295
16642,84.99999999999997,87,3,041030,041030,43.61986880011094,-115.8220861178081
16647,94,98,25,041030,041030,43.53526243084788,-116.6525691323884
16691,74,93,2,041030,041030,43.92297826651512,-116.44371802145982
138051,91,94,88,041030,041030,43.43737439664933,-115.29676181330277
138056,92,97,8,041030,041030,43.59181260249817,-115.91761635942554
138057,89,94,2,041030,041030,43.58384118649508,-115.82980798576295
138058,84.99999999999997,87,3,041030,041030,43.61986880011094,-115.8220861178081
138076,94,98,25,041030,041030,43.53526243084788,-116.6525691323884
138139,74,93,2,041030,041030,43.92297826651512,-116.44371802145982
142632,97,98,80,041030,041030,43.52514539164569,-116.04761922606208
186130,97,98,80,041030,041030,43.52514539164569,-116.04761922606208
247342,50,91,4,041030,041030,43.5658916029702,-116.13142238939666
302693,50,91,4,041030,041030,43.5658916029702,-116.13142238939666
16643,76,94,3,041030,041030,43.9323,-116.3356
19961,61.00000000000001,94,3,041030,041030,42.53147462,-116.3645133
21047,96,97,20,041030,041030,42.96557,-115.8431
22334,69,90,5,041030,041030,43.96347066,-116.1891543
22346,97,98,7,041030,041030,42.93930483,-115.7014411
48326,50,91,4,041030,041030,43.56572358,-116.1320577
138061,76,94,3,041030,041030,43.9323,-116.3356
138355,68,82,1,041030,041030,43.1922,-114.594
144973,93.99999999999996,97,62,041030,041030,43.607,-115.838
144975,97,98,41,041030,041030,43.556,-116.676
144976,94,95,7,041030,041030,43.566,-115.998
188648,69,90,5,041030,041030,43.96347067,-116.1891543
188658,95,97,5,041030,041030,42.7385011,-114.8442758
190126,69,90,5,041030,041030,43.96347066,-116.1891543
190139,97,98,7,041030,041030,42.9393,-115.7014
190168,82,94,10,041030,041030,43.93061,-116.1794
232894,71,94,1,041030,041030,42.6658333,-114.7122222
232895,91,96,3,041030,041030,42.6649039,-114.7819962
232897,95,97,2,041030,041030,42.7240696,-114.8475549
232901,95,97,2,041030,041030,42.7571247,-114.8678338
232906,83,94,5,041030,041030,42.9149016,-114.9656172
232907,94,97,3,041030,041030,43.0022222,-115.2025
232908,94,98,4,041030,041030,42.94295278,-115.5320778
249645,96,97,5,041030,041030,42.76351349,-114.8883902
249646,93,96,3,041030,041030,42.84851319,-114.9014473
249653,78,93,4,041030,041030,42.9143452,-115.0933982
249655,76,94,3,041030,041030,43.25481389,-116.3906389
249660,54,96,3,041030,041030,43.539613,-116.0945556
16639,95,97,10,041030,041030,43.3583333,-115.4444444
16644,97,98,97,041030,041030,43.5825,-116.6983333
16645,98,98,97,041030,041030,43.5541667,-116.6616667
16646,96.00000000000004,97,94,041030,041030,43.5330556,-116.62
16648,98,98,97,041030,041030,43.5705556,-116.7222222
16693,96,97,0,041030,041030,43.9375,-116.3736111
138052,95,97,10,041030,041030,43.3583333,-115.4444444
138053,97.00000000000006,98,40,041030,041030,43.39564,-115.35
138054,96,97,86,041030,041030,43.39676,-115.36361
138055,95,97,10,041030,041030,43.3583333,-115.4444444
138059,49.00000000000001,83,7,041030,041030,43.60001,-115.90697
138060,92,96,9,041030,041030,43.59827,-115.86691
138073,97,98,97,041030,041030,43.5825,-116.6983333
138074,98,98,97,041030,041030,43.5541667,-116.6616667
138075,96.00000000000004,97,94,041030,041030,43.5330556,-116.62
138077,98,98,97,041030,041030,43.5705556,-116.7222222
138141,96,97,0,041030,041030,43.9375,-116.3736111
193250,95,97,10,041030,041030,43.3583333,-115.4444444
193338,84,88,8,041030,041030,43.9425,-116.1958333
240513,83,96,3,041030,041030,43.5617222,-116.65825
240624,84,88,8,041030,041030,43.9425,-116.1958333
302692,86,91,2,041030,041030,43.5277778,-116.0722222
19026,98,99,97,041030,041030,43.5470581636,-116.665494616
19598,64,91,8,041030,041030,43.549425192,-115.798714198
240692,93,95,6,041030,041030,42.66524,-114.77457
247365,93,96,56,041030,041030,43.9322499,-116.4378149
302737,93,96,56,041030,041030,43.9322499,-116.4378149
