id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
187163,81,92,3,066016,067016,62.30121279,-145.3077114
187166,59,87,6,066016,067016,62.5203918,-145.5330154
246131,75,88,5,066016,067016,62.5270589,-145.524682
188040,71,88,5,066016,067016,62.52661091,-145.5247412
188041,71,88,5,066016,067016,62.52632,-145.5256844
187168,95,98,2,066017,067016,62.05508477,-145.4282607
187169,92,95,3,066017,067016,61.9523018,-145.3076939
187471,91,94,15,066017,067016,62.12313389,-146.0563469
187299,42,80,0,068015,067016,63.5287574,-145.860608
187493,79,97,6,068015,067016,63.3287534,-145.7339215
187495,78,86,1,068015,067016,63.3731993,-145.7314256
187496,45,87,2,068015,067016,63.3973667,-145.7355943
187497,73,92,1,068015,067016,63.4029225,-145.7342058
187498,90,90,10,068015,067016,63.4237562,-145.7547635
187499,94,96,61,068015,067016,63.43458937,-145.782265
187507,92,96,0,068015,067016,63.5170905,-145.85644
188043,86,98,3,068015,067016,63.33420474,-145.7445131
8283,89.00000000000013,92,44,068016,067016,62.48276,-146.60063
8288,89.99999999999997,94,4,068016,067016,62.93189,-146.29298
8290,90.00000000000011,93,5,068016,067016,62.9395,-147.25722
8292,93.00000000000006,95,90,068016,067016,62.37217,-146.48208
8310,93.00000000000004,96,82,068016,067016,62.51757,-147.02592
8319,92.99999999999991,96,89,068016,067016,62.33419,-146.8086
8457,92.00000000000009,95,88,068016,067016,63.18375027,-145.6472384
141910,95.9999999999998,98,93,068016,067016,62.28861,-146.5202
187482,93,95,90,068016,067016,62.9512433,-145.525546
187485,80.99999999999999,84,5,068016,067016,63.09958087,-145.6230632
187486,84,87,33,068016,067016,63.1037496,-145.4983358
187487,93,95,90,068016,067016,63.10708239,-145.5438937
187488,91.00000000000016,95,88,068016,067016,63.15569528,-145.5455647
187491,89,93,7,068016,067016,63.1920838,-145.6511282
245998,98,100,63,068016,067016,63.10343837,-147.5180902
245999,91,98,4,068016,067016,63.1190095,-146.5314208
246000,93,97,6,068016,067016,62.6981532,-147.5472168
188042,46,85,3,068016,067016,62.83942745,-145.6665599
