id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
20864,94.99999999999996,96,94,037031,038031,41.15233931,-110.8249531
20871,92.00000000000006,94,5,037031,038031,41.94495085,-110.6568886
21977,95,96,94,037031,038031,41.15234,-110.825
21979,92.00000000000004,94,5,037031,038031,41.94495,-110.6569
157879,94,95,93,037031,038031,41.9707,-110.660625
157888,93,95,22,037031,038031,41.969325,-110.659215
157891,95.00000000000004,96,1,037031,038031,41.50212,-111.01844
157892,94,95,8,037031,038031,41.939536667,-110.65221
157893,96.00000000000009,97,2,037031,038031,41.15542602,-110.83119317
207054,42,83,9,037031,038031,41.50467,-111.01602
142686,71,82,6,037032,038031,40.87828,-110.81128
249085,71,82,6,037032,038031,40.87967,-110.81212
247538,80,83,4,038030,038031,42.47639,-111.41055
264628,80,83,4,038030,038031,42.47638889,-111.4105556
19954,65,90,1,038031,038031,42.26037727,-111.4707171
20676,95,97,11,038031,038031,41.51882171,-111.7364334
20686,89,94,1,038031,038031,41.92315669,-111.6571345
20691,85.99999999999997,90,1,038031,038031,41.80681225,-111.8970124
21812,95,97,11,038031,038031,41.51882,-111.7364
25063,96.00000000000004,97,24,038031,038031,41.50133,-111.94106
25064,96.00000000000004,97,24,038031,038031,41.50133,-111.94106
25065,95.00000000000009,97,71,038031,038031,41.50133,-111.92688
25066,96,98,95,038031,038031,41.50827,-111.92994
25127,95,96,2,038031,038031,41.51883,-111.74577
25128,90,96,1,038031,038031,41.51772,-111.73244
25133,98,99,97,038031,038031,42.01842,-111.38245
25134,98,99,97,038031,038031,42.03482,-111.32891
25135,98,99,97,038031,038031,42.06938,-111.33716
25136,98,99,97,038031,038031,42.06938,-111.33716
25137,98,99,97,038031,038031,42.07844,-111.30939
25138,98,99,97,038031,038031,42.07844,-111.30939
25139,98,99,97,038031,038031,42.10049,-111.29243
25140,98,99,97,038031,038031,41.96577,-111.38188
25141,98,99,97,038031,038031,41.96991,-111.34407
25142,98,99,97,038031,038031,41.95536,-111.33448
25143,97,98,96,038031,038031,41.94511,-111.29076
25144,84,89,5,038031,038031,41.8391,-111.32964
25145,98,99,97,038031,038031,41.85633,-111.32965
25146,97,98,96,038031,038031,41.91688,-111.36715
25147,97,98,96,038031,038031,41.97382,-111.35853
25148,98,98,97,038031,038031,41.98382,-111.30465
25165,99,99,98,038031,038031,41.90308,-111.33781
25196,89,95,3,038031,038031,41.2852,-112.07884
25208,56,91,6,038031,038031,41.3505,-112.068
25217,96,98,6,038031,038031,41.233,-111.9941
25218,96,98,14,038031,038031,41.232170000000004,-111.99105
25219,95,97,1,038031,038031,41.25522,-111.83994
25220,95,97,1,038031,038031,41.25522,-111.83994
25221,97,98,96,038031,038031,41.25772,-111.79605
25222,97,98,94,038031,038031,41.27133,-111.79549
25223,97,98,96,038031,038031,41.27578,-111.81522
25229,94,96,1,038031,038031,41.29883,-111.58632
25230,81,94,8,038031,038031,41.30688,-111.58354
25259,94,97,3,038031,038031,41.18578,-111.39853
25260,94,97,3,038031,038031,41.18578,-111.39853
