id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
3850,75,84,3,014035,015035,36.56683,-76.94646
10383,94.00000000000004,96,93,014035,015035,36.2993,-76.704
10403,98,99,97,014035,015035,35.4752,-76.9666
10421,84.00000000000001,91,1,014035,015035,35.919,-76.775
18609,94.00000000000004,96,93,014035,015035,36.2993,-76.704
18629,98,99,97,014035,015035,35.4752,-76.9666
18647,87,91,1,014035,015035,35.9194,-76.7753
18741,98,98,97,014035,015035,36.0696,-76.71503
18758,97,98,96,014035,015035,36.19156,-76.74015
22902,98,98,97,014035,015035,36.15021232,-76.7378938
35826,75,84,3,014035,015035,36.5668,-76.9465
35827,81,85,1,014035,015035,36.543,-76.919
35830,63,83,1,014035,015035,36.5453,-76.9168
35831,77,85,1,014035,015035,36.532,-76.921
35832,81,86,2,014035,015035,36.531,-76.917
35836,85,88,5,014035,015035,36.508,-76.908
35837,82,86,1,014035,015035,36.47,-76.95
35838,69,85,1,014035,015035,36.453,-76.986
35841,84,90,1,014035,015035,36.4365,-76.9533
35842,86,90,1,014035,015035,36.436,-76.954
35843,88.99999999999999,92,5,014035,015035,36.4026,-76.9343
35844,86,90,1,014035,015035,36.436,-76.954
35845,89,91,7,014035,015035,36.394,-76.921
35846,93,95,8,014035,015035,36.386,-76.888
35848,92,94,9,014035,015035,36.383,-76.874
35849,93,95,2,014035,015035,36.373,-76.85
35850,93,95,4,014035,015035,36.371,-76.838
35851,94,95,90,014035,015035,36.363,-76.785
35857,73,88,2,014035,015035,36.349,-76.766
35858,93.00000000000004,95,91,014035,015035,36.3371,-76.7482
35859,96,97,95,014035,015035,36.294,-76.697
35862,79,83,1,014035,015035,36.324,-76.71
35863,80,90,1,014035,015035,36.3,-76.678
35864,96,97,95,014035,015035,36.2749,-76.6825
35866,94,96,11,014035,015035,36.292,-76.7
35868,97,98,95,014035,015035,36.19,-76.73
35869,97,98,96,014035,015035,36.242,-76.704
35870,97,98,96,014035,015035,36.182,-76.735
35871,98,98,97,014035,015035,36.196,-76.734
35872,97,98,96,014035,015035,36.169,-76.735
35873,97,98,96,014035,015035,36.097,-76.711
35878,98,99,97,014035,015035,36.2,-76.733
35879,54,87,0,014035,015035,36.111,-76.686
36320,72,85,1,014035,015035,35.8599,-77.0401
36321,68,82,1,014035,015035,35.858,-77.038
36322,85,87,1,014035,015035,35.911,-76.817
36323,92,93,0,014035,015035,35.8677,-76.7854
36337,68,85,1,014035,015035,35.574,-77.1754
36338,86,90,1,014035,015035,35.567,-77.138
36340,71,83,1,014035,015035,35.563,-77.0864
36341,93,95,5,014035,015035,35.5432,-77.0615
36342,98,99,97,014035,015035,35.5075,-77.0158
36343,97,98,95,014035,015035,35.5001,-77.0334
36344,98,99,98,014035,015035,35.464,-76.955
57808,77,85,1,014035,015035,36.53201,-76.92096
57811,84,90,1,014035,015035,36.43653,-76.95332
57812,88.99999999999997,92,5,014035,015035,36.40263,-76.93434
57813,92.00000000000006,94,9,014035,015035,36.3236,-76.73354
57814,98,98,97,014035,015035,36.20983,-76.72677
57938,92,93,0,014035,015035,35.86767,-76.78541
58001,71,83,1,014035,015035,35.56297,-77.0864
58002,92.99999999999996,95,5,014035,015035,35.54321,-77.06152
58003,98,99,97,014035,015035,35.50791,-77.02034
58004,95,96,76,014035,015035,35.5031,-77.04231
58005,98,99,98,014035,015035,35.46183,-76.95956
58006,98,99,97,014035,015035,35.44533,-76.96217
103647,75,84,3,014035,015035,36.56683,-76.94646
103650,77,85,1,014035,015035,36.53201,-76.92096
103652,84,90,1,014035,015035,36.43653,-76.95332
103653,88.99999999999997,92,5,014035,015035,36.40263,-76.93434
103654,92.00000000000006,94,9,014035,015035,36.3236,-76.73354
103655,97,98,95,014035,015035,36.2689,-76.6914
103656,98,98,97,014035,015035,36.20983,-76.72677
103714,92,93,0,014035,015035,35.86767,-76.78541
103719,68,85,1,014035,015035,35.57404,-77.17542
