id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
308093,97,98,2,039027,040027,47.492393952563376,-111.32031004114052
308094,45,81,3,039027,040027,47.546836446942656,-111.529206964616
22826,94,95,0,039027,040027,47.41434672,-111.4986289
189055,94,95,0,039027,040027,47.41435002,-111.4986355
190696,94,95,0,039027,040027,47.41435,-111.4986
241363,93,95,7,039027,040027,46.995,-112.01
241364,94,95,24,039027,040027,47.0176,-112.0112
241367,94,96,6,039027,040027,47.02077,-112.01475
241402,85,94,2,039027,040027,47.12894,-111.91197
241406,93,97,1,039027,040027,47.12336,-111.9248
241407,96,97,6,039027,040027,47.43579,-111.3875
241408,94,96,3,039027,040027,47.43039,-111.50091
241409,96,97,1,039027,040027,47.40202,-111.34716
241413,70,96,2,039027,040027,47.19972,-111.77513
241414,96.99999999999996,98,2,039027,040027,47.49238,-111.3154
241416,97,98,2,039027,040027,47.5083,-111.3094
241418,91,95,4,039027,040027,47.16259,-111.823733
241424,93,95,0,039027,040027,47.28156,-111.68991
241425,93,95,5,039027,040027,47.0563,-111.96747
241427,88,97,1,039027,040027,47.52507,-111.5117
241428,97,98,2,039027,040027,47.49374,-111.31872
241429,88,97,1,039027,040027,47.49132,-111.32985
304035,93,97,1,039027,040027,47.52577778,-111.511036
305329,95,96,1,039027,040027,47.513056,-111.383611
305346,73,95,0,039027,040027,47.548056,-111.541944
305347,78,95,4,039027,040027,47.548056,-111.533889
305348,93,96,3,039027,040027,47.526944,-111.485556
306691,92,94,0,039027,040027,47.02586,-112.01496
306692,92,94,5,039027,040027,47.06723,-111.96408
306693,93,96,3,039027,040027,47.16781,-111.83445
306694,92,95,2,039027,040027,47.2696,-111.69538
308396,92,94,3,039027,040027,47.28062,-111.69113
308397,93,95,2,039027,040027,47.05415,-111.96701
308398,88,94,2,039027,040027,47.12791,-111.9109
308399,91,95,2,039027,040027,47.12819,-111.91174
308403,94,96,3,039027,040027,47.16781,-111.83366
308404,91,95,0,039027,040027,47.02345,-112.01523
308405,93,95,3,039027,040027,47.02281,-112.01527
308495,93,95,7,039027,040027,46.99478,-112.01091
308496,97,98,2,039027,040027,47.50678,-111.31251
308541,96.99999999999996,98,2,039027,040027,47.50638,-111.31072
19580,95.99999999999994,97,12,039027,040027,46.9308348319,-111.963224301
138421,96,97,5,039028,040027,46.69875,-111.901306
138679,95,96,10,039028,040027,46.70432,-111.90142
138680,96,97,33,039028,040027,46.71839,-111.87737
138681,95,96,12,039028,040027,46.73539,-111.89065
138682,96,97,95,039028,040027,46.73549,-111.8784
138683,93.99999999999996,95,29,039028,040027,46.76302,-111.8846
138684,95,96,62,039028,040027,46.69869,-111.95731
138685,95.00000000000004,96,10,039028,040027,46.70259,-111.90137
138686,97,98,95,039028,040027,46.69678,-111.92861
138687,96,97,5,039028,040027,46.69875,-111.90131
186183,97,98,96,039028,040027,46.64362,-111.71651
186186,96,97,13,039028,040027,46.705556,-111.930556
186187,96,97,3,039028,040027,46.688889,-111.930556
186188,95.00000000000004,97,69,039028,040027,46.694361,-111.953778
186246,97,98,96,039028,040027,46.6436194,-111.716511
240926,94,96,9,039028,040027,46.64938088,-111.7283134
241359,80,93,37,039028,040027,46.643236,-111.683582
241362,95,96,28,039028,040027,46.6545,-111.7358
241369,92,95,9,039028,040027,46.76517,-111.88947
241788,92,94,22,039028,040027,46.68282,-111.94686
241789,94,95,1,039028,040027,46.68847,-111.91036
241790,95,96,14,039028,040027,46.7073,-111.91459
241791,87,95,3,039028,040027,46.63729,-111.88328
241794,95,96,5,039028,040027,46.70271,-111.90189
241797,94,96,8,039028,040027,46.68953,-111.90655
305101,93,96,9,039028,040027,46.649722,-111.727778
305114,93,95,8,039028,040027,46.669444,-111.824722
305116,94,95,2,039028,040027,46.715,-111.8025
306545,88,93,6,039028,040027,46.78522,-111.89988
306587,94,96,9,039028,040027,46.649444,-111.7275
306589,88,94,9,039028,040027,46.777675,-111.902889
307848,95,96,5,039028,040027,46.69932,-111.90015
307852,92,94,22,039028,040027,46.68282,-111.94686
307853,94,95,1,039028,040027,46.68847,-111.91036
307855,95,96,14,039028,040027,46.7073,-111.91459
307866,94,96,8,039028,040027,46.68953,-111.90655
308493,94,96,9,039028,040027,46.64909,-111.72813
308494,92,95,9,039028,040027,46.76507,-111.88905
138420,97,98,95,039028,040027,46.696722,-111.92855
138422,95,96,62,039028,040027,46.698528,-111.95711
138423,95.00000000000006,96,5,039028,040027,46.701972,-111.90111
