id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
19853,81,86,3,034032,034033,39.64574357,-106.1674308
20949,81,86,3,034032,034033,39.64606,-106.1668
22163,74,81,3,034032,034033,39.49891104,-105.0865186
45200,87.99999999999997,91,6,034032,034033,39.5816538,-105.7252837
45201,94,97,93,034032,034033,39.6211,-106.0589
137641,95.00000000000009,97,93,034032,034033,39.621167,-106.057278
137815,95,96,5,034032,034033,39.51578,-105.082043
137834,94,96,71,034032,034033,39.616518,-106.062442
157637,86,94,59,034032,034033,39.620542,-106.065297
157723,82,89,3,034032,034033,39.44582228,-105.0652637
157728,85,90,10,034032,034033,39.5972099,-105.6408363
206460,62,83,6,034032,034033,39.58276494,-105.7213947
206472,92.00000000000004,96,4,034032,034033,39.5977643,-106.0625192
206473,93.00000000000004,95,91,034032,034033,39.5980421,-106.0519632
206489,94,95,12,034032,034033,39.6138754,-106.0439074
206493,95.00000000000006,97,93,034032,034033,39.62054205,-106.0577968
240112,95.00000000000009,97,93,034032,034033,39.621167,-106.057278
192473,77,84,5,034032,034033,39.51363,-105.23408
265065,77,90,11,034032,034033,39.5996,-106.0136667
15183,95,96,93,034033,034033,38.47970809632716,-107.19812634973157
15184,96,96,94,034033,034033,38.479903136295576,-107.09631770557836
15185,95,96,94,034033,034033,38.46651327867386,-107.31501862960776
15186,94,95,21,034033,034033,38.453679982621935,-107.33357457236214
15187,94,96,4,034033,034033,38.45642998509793,-107.32499103986876
15188,95,96,76,034033,034033,38.45359682624012,-107.30710158080122
15189,93.99999999999996,96,9,034033,034033,38.447430264210695,-107.29965690483762
15190,94,95,13,034033,034033,38.442430405733866,-107.2881009162161
15191,85,93,8,034033,034033,38.42681968424226,-107.26385005646232
15192,95.99999999999996,97,71,034033,034033,38.462791155341506,-107.31174069930408
15193,94,95,10,034033,034033,38.470652116328424,-107.31440754734211
15194,96,97,95,034033,034033,38.4817909118319,-107.30101834407851
15195,94.00000000000004,95,43,034033,034033,38.498790629555806,-107.30351856672765
15197,97,97,91,034033,034033,38.47654104435783,-107.29182352361848
15198,95.99999999999994,96,62,034033,034033,38.483013181267474,-107.28449006066484
15199,93,95,14,034033,034033,38.49462412135972,-107.28007332954786
15201,96,97,94,034033,034033,38.478374404504265,-107.27521194302118
15202,95,96,38,034033,034033,38.4710134588119,-107.26818396904106
15203,94,96,9,034033,034033,38.467957983648425,-107.25393351657084
15204,92,95,8,034033,034033,38.470430248200955,-107.23457175919216
15205,95,96,94,034033,034033,38.47090262889856,-107.2180990707762
15206,95.0000000000001,96,1,034033,034033,38.46620826138524,-107.20723760538938
15207,92,95,10,034033,034033,38.4570973254694,-107.20357071695815
15208,69,81,6,034033,034033,38.44665318032559,-107.18690352842737
15209,95.99999999999996,97,94,034033,034033,38.47548594413618,-107.20168201953383
15210,92,96,0,034033,034033,38.479624843383554,-107.18957049311987
15211,94,96,8,034033,034033,38.47612496362695,-107.17743129978032
15212,87,96,7,034033,034033,38.47254171767992,-107.17793128376616
15213,94,95,6,034033,034033,38.458097470610326,-107.17343102441518
15214,90,95,3,034033,034033,38.46112527137537,-107.16429187724832
15215,90,95,9,034033,034033,38.46884745599692,-107.1442357440066
15216,87,96,5,034033,034033,38.46162549460002,-107.120929484569
15217,94,96,23,034033,034033,38.47479203536635,-107.11167932124287
15218,81,96,7,034033,034033,38.47804200185318,-107.1083180486636
15219,85.99999999999999,95,6,034033,034033,38.48387528104888,-107.09490109738968
15220,95,97,95,034033,034033,38.48037534094978,-107.09403994147712
15221,95.00000000000004,96,87,034033,034033,38.47754208885216,-107.09345649962262
15222,82,95,2,034033,034033,38.47487543117772,-107.093428775837
15224,87,93,80,034033,034033,38.48201432864336,-107.0726782162269
15225,84.99999999999999,93,73,034033,034033,38.48484758328544,-107.0727893439279
15226,69.99999999999999,80,2,034033,034033,38.486930807547296,-107.08084510299008
15227,74.00000000000001,85,5,034033,034033,38.487708708804774,-107.05948337021891
15232,93,95,1,034033,034033,38.44590167988844,-107.46821742444398
15233,84,90,2,034033,034033,38.44884649560266,-107.38257599371262
15234,94,95,8,034033,034033,38.44590259341839,-107.29874016418906
15235,95,96,16,034033,034033,38.45776337333259,-107.32324099918242
15236,58,90,6,034033,034033,38.46531961808898,-107.16181953951148
15239,94,96,86,034033,034033,38.47356869249801,-107.31024074819346
15240,96,97,70,034033,034033,38.47145774473643,-107.28812896902951
15241,91,95,3,034033,034033,38.46081967177353,-107.16512519953206
141967,95,96,10,034033,034033,38.462097530796655,-107.15026366608404
141968,94,95,9,034033,034033,38.46415318440418,-107.13409650022838
141969,96,96,90,034033,034033,38.47026431352956,-107.11045694566523
141972,91,95,8,034033,034033,38.449457398856374,-107.4172437340905
15174,94,95,0,034033,034033,38.44554497,-107.4533912
15176,95,96,94,034033,034033,38.4747148,-107.2067198
15177,97,97,96,034033,034033,38.47526994,-107.2911664
15178,93,95,10,034033,034033,38.47555556,-107.0855556
15179,91,95,8,034033,034033,38.4811111,-107.1047222
15180,92.99999999999996,95,91,034033,034033,38.4822137,-107.0839377
19850,64,86,4,034033,034033,39.22067903,-106.3916958
20951,72,86,12,034033,034033,39.16191,-106.6667
20958,78,85,7,034033,034033,38.08872,-105.6771
45152,95,96,91,034033,034033,38.46713889,-107.1150472
