id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
246296,63,81,6,025039,025039,30.25760565393232,-94.1015621834953
246297,79,90,1,025039,025039,30.217662311165345,-94.11434026825036
246298,85,94,1,025039,025039,30.162247348580593,-94.11409014838657
246309,81,90,1,025039,025039,30.68753756966871,-94.09061835380292
246310,79,91,2,025039,025039,30.49793196228715,-94.07961764558031
6748,82,94,1,025039,025039,29.83707778,-94.7635944
11364,85,95,1,025039,025039,29.755,-95.3103
11368,99,99,98,025039,025039,29.5538,-94.8543
11369,99,99,98,025039,025039,29.7259,-94.8095
11370,99,100,98,025039,025039,29.6246,-94.8249
11383,98.00000000000004,99,98,025039,025039,29.7584,-93.9582
11407,98,99,97,025039,025039,29.775,-95.0581
11409,99,99,99,025039,025039,29.6864,-94.8199
11410,98,99,97,025039,025039,29.6363,-95.003
11411,99,99,63,025039,025039,29.6578,-94.9417
11412,99,99,98,025039,025039,29.5863,-94.953
11413,99,100,98,025039,025039,29.6198,-94.7364
11414,99,99,98,025039,025039,29.5868,-94.8867
11415,99,99,98,025039,025039,29.5538,-94.8543
11416,99,99,98,025039,025039,29.5362,-94.8202
11419,99,99,98,025039,025039,29.5869,-94.753
11455,94.00000000000004,96,0,025039,025039,30.0468,-94.0294
11459,99,99,98,025039,025039,29.7414,-94.7586
11460,99,99,98,025039,025039,29.6267,-94.8094
11461,99,99,98,025039,025039,29.6097,-94.9244
11462,99,99,98,025039,025039,29.593,-94.876
11463,99,99,98,025039,025039,29.5764,-94.9767
11464,99,99,98,025039,025039,29.5587,-94.7909
11465,99,100,98,025039,025039,29.5297,-94.5144
11466,99,99,98,025039,025039,29.525,-94.5917
11592,97.99999999999996,99,3,025039,025039,29.749,-95.062
11593,99,100,99,025039,025039,29.737,-94.828
11594,99,100,99,025039,025039,29.728,-94.838
11595,99,99,98,025039,025039,29.7,-94.756
11596,98,99,98,025039,025039,29.67,-94.702
11597,99,100,99,025039,025039,29.666,-94.86
11598,99,99,98,025039,025039,29.663,-94.94
11599,99,99,98,025039,025039,29.651,-94.715
11600,96,99,63,025039,025039,29.656,-94.943
11601,99,99,98,025039,025039,29.646,-94.795
11602,99,99,98,025039,025039,29.592,-94.803
11603,99,99,98,025039,025039,29.576,-94.873
11604,98.00000000000004,99,98,025039,025039,29.578,-94.979
11605,99,99,98,025039,025039,29.572,-94.928
11606,99,99,98,025039,025039,29.563,-94.767
11607,99,99,98,025039,025039,29.554,-94.578
11608,99,99,98,025039,025039,29.536,-94.497
11610,99,99,98,025039,025039,29.519,-94.651
11626,98.00000000000004,99,98,025039,025039,29.633,-94.932
11725,99,99,98,025039,025039,29.766,-94.779
11726,99,99,98,025039,025039,29.757,-94.756
11727,98,99,98,025039,025039,29.764,-95.054
11728,99,100,98,025039,025039,29.749,-94.767
11729,99,99,98,025039,025039,29.707,-94.696
11730,97,98,1,025039,025039,29.71,-95.055
11731,99,100,99,025039,025039,29.701,-94.814
11732,99,99,98,025039,025039,29.669,-94.822
11733,95,97,53,025039,025039,29.666,-94.952
11734,99,99,98,025039,025039,29.658,-94.737
11735,99,99,98,025039,025039,29.64,-94.805
11736,99,99,99,025039,025039,29.64,-94.842
11737,98,98,85,025039,025039,29.622,-94.935
11738,95,98,0,025039,025039,29.613,-95.024
11739,99,99,98,025039,025039,29.588,-94.753
11740,99,99,98,025039,025039,29.58,-94.847
11741,98,99,98,025039,025039,29.576,-94.981
11742,99,99,98,025039,025039,29.559,-94.908
11743,99,100,98,025039,025039,29.541,-94.503
11744,99,99,98,025039,025039,29.539,-94.6
11745,99,100,99,025039,025039,29.531,-94.704
14326,72,83,1,025039,025039,30.49347,-94.83068
14330,54,87,1,025039,025039,30.18803,-94.17603
