id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
312579,70,87,4,041032,042032,40.9242401,-116.8999023
140162,90.00000000000001,95,85,042032,042032,40.5808296,-118.3080978
140163,96.00000000000006,97,81,042032,042032,40.5415611,-118.3071976
140165,97,99,5,042032,042032,40.4704819,-118.3098984
312364,40,81,2,042032,042032,40.4681587,-118.3074036
312681,96.00000000000006,97,81,042032,042032,40.5415611,-118.3071976
140164,97,99,5,042032,042032,40.47048,-118.3099
312680,97,99,5,042032,042032,40.47048,-118.3099
