id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
10803,95,97,7,045028,046028,45.623,-122.018
10804,98,99,97,045028,046028,45.605,-122.053
10806,98,99,97,045028,046028,45.575,-122.165
10809,98,99,97,045028,046028,45.581,-122.149
13446,95,97,7,045028,046028,45.623,-122.018
13447,98,99,97,045028,046028,45.605,-122.053
13449,98,99,97,045028,046028,45.575,-122.165
13452,98,99,97,045028,046028,45.581,-122.149
21659,97,98,95,045028,046028,45.48935,-121.8217
21874,94,97,0,045028,046028,46.266753,-121.629648
23854,95,97,6,045028,046028,45.62269,-122.0179
23855,98,99,97,045028,046028,45.605,-122.05265
23857,98,99,97,045028,046028,45.5745,-122.16497
23860,98,99,97,045028,046028,45.58123,-122.14936
48046,97,98,5,045028,046028,45.6123396,-122.0275838
48259,72,98,2,045028,046028,45.6011833,-122.1000028
140696,74,98,0,045028,046028,45.7109772,-121.5079961
140934,96,98,95,045028,046028,45.489269,-121.821179
141098,97.00000000000004,98,2,045028,046028,45.614216,-122.02835
141099,97.00000000000004,98,5,045028,046028,45.613283,-122.02803
141100,97,98,5,045028,046028,45.612066,-122.02821
141129,95,97,6,045028,046028,45.62269,-122.0179
141130,98,99,97,045028,046028,45.605,-122.05265
141132,98,99,97,045028,046028,45.5745,-122.16497
141135,98,99,97,045028,046028,45.58123,-122.14936
141509,98,99,97,045028,046028,45.675508,-121.895399
141510,98,98,97,045028,046028,45.70994537,-121.6155027
141513,98,99,98,045028,046028,45.7042559,-121.8233221
141514,98,98,97,045028,046028,45.69733613,-121.761061
141520,98,99,97,045028,046028,45.70390899,-121.363101
141524,98,99,97,045028,046028,45.71902582,-121.5028141
143434,98,99,92,045028,046028,46.639,-121.179
186687,95.99999999999996,97,7,045028,046028,46.420673,-121.472583
187071,95,98,7,045028,046028,45.4593784,-121.659379
209972,66,95,21,045028,046028,46.0731686,-122.017032
209986,68,91,5,045028,046028,46.06650195,-122.0206432
210430,85,90,24,045028,046028,45.4601181,-121.8467452
210431,91,95,7,045028,046028,45.4603959,-121.845634
210432,92,97,12,045028,046028,45.4609506,-121.656742
210451,95,97,29,045028,046028,45.49678457,-121.8192445
210493,97,98,5,045028,046028,45.61206187,-122.0275838
245502,96,98,1,045028,046028,45.47491124,-121.4547306
273446,74,93,5,045028,046028,45.4490094,-122.2450885
274192,84,95,3,045028,046028,46.61288969,-121.6792552
19695,94,97,0,045028,046028,46.266753,-121.629648
141159,82,85,7,045029,046028,45.26731946,-122.3204081
187079,92,95,5,045029,046028,45.267956,-121.741674
187087,85,89,10,045029,046028,45.297472,-121.791778
210392,94,96,3,045029,046028,45.24373167,-122.278972
210393,94,96,3,045029,046028,45.24373167,-122.278972
210397,92,95,5,045029,046028,45.26761837,-121.7417442
210401,91,97,3,045029,046028,45.30289557,-121.5597952
16688,89,95,15,045029,046028,45.1763889,-121.7055556
138133,89,95,15,045029,046028,45.1763889,-121.7055556
18952,92.00000000000006,94,83,045029,046028,45.1803811814,-121.704430379
139160,82,85,7,046027,046028,46.8620441,-122.7779063
