id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
75535,97.00000000000009,98,97,032027,033027,47.60037502373653,-101.2557170205626
75606,97,98,96,032027,033027,47.507484045229894,-101.42072200716032
75624,95,96,2,032027,033027,47.50220398209041,-101.43182235149642
227377,95,97,3,032027,033027,47.50025397426504,-101.43252235716866
20316,94.00000000000004,95,12,032027,033027,47.61488972,-100.8270091
20328,93,95,91,032027,033027,47.73683911,-100.4387591
20333,89.99999999999997,94,3,032027,033027,47.90420192,-101.0598295
20344,93.00000000000009,94,7,032027,033027,47.3986724,-100.8114446
21418,89.99999999999997,94,3,032027,033027,47.9042,-101.0598
21456,64,95,1,032027,033027,47.63043,-101.173
21458,61.99999999999999,81,0,032027,033027,47.68783,-100.6983
21461,70,80,9,032027,033027,47.73102,-100.8129
21464,90.00000000000007,92,4,032027,033027,47.43886,-100.8327
22960,93.99999999999996,96,8,032027,033027,47.34181098,-101.3604595
37778,91.99999999999996,96,21,032027,033027,47.1575,-100.96447
37794,95.99999999999994,97,84,032027,033027,47.19351,-100.99188
37809,81,95,2,032027,033027,47.24564,-101.20484
37969,94,96,7,032027,033027,47.282179,-101.176207
37973,95.00000000000004,97,3,032027,033027,47.323055,-101.355257
37977,93,96,4,032027,033027,46.956722,-100.92011
37985,61.00000000000001,89,1,032027,033027,46.998701,-100.910368
37989,94,96,12,032027,033027,47.287186,-101.140896
38004,91,96,22,032027,033027,47.261946,-100.995566
38008,95.00000000000006,97,0,032027,033027,47.430125,-101.409783
38012,93,97,75,032027,033027,47.14443,-100.948322
38020,84,96,1,032027,033027,47.080966,-100.931614
38027,94,97,9,032027,033027,46.860252,-100.873755
38062,95,96,1,032027,033027,47.290455,-101.134347
43496,96,97,2,032027,033027,47.53072,-100.87173
43510,92,94,56,032027,033027,47.7664389,-100.86633
43515,96.00000000000004,97,17,032027,033027,47.5293889,-100.72665
43520,93,95,1,032027,033027,46.8650611,-101.25895
43546,94,96,2,032027,033027,47.0664111,-101.20778
43566,89,91,0,032027,033027,47.2342111,-101.22513
43570,94,95,93,032027,033027,47.8778694,-100.67268
43571,93.00000000000004,95,7,032027,033027,47.6467306,-100.9002
43578,89,92,2,032027,033027,46.8651194,-101.08728
43605,91,93,1,032027,033027,47.7205,-100.85605
43610,93.99999999999996,95,63,032027,033027,47.35955,-100.73338
43611,93.00000000000004,94,12,032027,033027,47.3616389,-100.7839
43612,94,95,93,032027,033027,47.3232306,-100.65125
43613,94,95,92,032027,033027,47.3405611,-100.67102
43618,92,95,4,032027,033027,46.8967194,-101.60165
43620,95,96,94,032027,033027,47.5454806,-100.89407
43621,96,97,95,032027,033027,47.5333389,-100.87123
43623,97,98,44,032027,033027,47.51557,-101.3715
43672,90,93,0,032027,033027,47.23505,-101.22055
43689,93,94,0,032027,033027,47.526393,-100.869709
43744,92.00000000000004,94,56,032027,033027,47.76644,-100.86633
43749,96.00000000000004,97,17,032027,033027,47.52939,-100.72665
43754,93,95,1,032027,033027,46.86506,-101.25895
43756,94,95,2,032027,033027,46.868381,-101.27247
43795,94.00000000000004,96,2,032027,033027,47.06641,-101.20778
43828,89,91,0,032027,033027,47.23421,-101.22513
43829,97,98,97,032027,033027,47.59317,-101.16843
43836,94,95,93,032027,033027,47.87787,-100.67268
43837,93.00000000000004,95,7,032027,033027,47.64673,-100.9002
43850,89,92,2,032027,033027,46.86512,-101.08728
43891,91,93,1,032027,033027,47.7205,-100.85605
43900,93.99999999999996,95,63,032027,033027,47.35955,-100.73338
43901,93.00000000000004,94,12,032027,033027,47.36164,-100.7839
43902,94,95,93,032027,033027,47.32323,-100.65125
43903,94,95,92,032027,033027,47.34056,-100.67102
