id,occurrence_med,occurrence_max,occurrence_min,WRSPR,WRS2_PR,Latitude,Longitude
20361,96,97,31,030032,031032,40.36174467,-100.7041992
20379,69,89,1,030032,031032,40.94645984,-100.2425074
21478,69,89,1,030032,031032,40.94646,-100.2425
21488,91,93,2,030032,031032,40.87664,-100.068
38258,95,96,1,030032,031032,40.735329,-99.974499
38259,96.00000000000004,97,93,030032,031032,40.957665,-100.405213
38260,93,96,2,030032,031032,40.954279,-100.398512
146907,63,89,3,030032,031032,40.392,-100.242
208092,60,81,2,030032,031032,40.3547222,-100.6688889
256700,47,88,0,030032,031032,40.9086179,-100.1567937
38301,97,98,95,030032,031032,40.359678,-100.669513
38302,96,97,1,030032,031032,40.354387,-100.680438
38303,96,97,6,030032,031032,40.379957,-100.220315
38304,96,97,8,030032,031032,40.382435,-100.217376
19555,96,97,11,030032,031032,40.3617014556,-100.705199742
20367,97,98,95,031031,031032,41.03740677,-100.7757749
38311,96,97,3,031031,031032,41.045946,-100.769771
38312,96,98,4,031031,031032,41.102149,-101.111911
148959,98,98,97,031031,031032,41.04144,-100.776699
38310,98,99,96,031031,031032,41.047474,-100.780467
18773,96,97,1,031031,031032,41.0302521715,-100.779756748
38300,96.99999999999996,98,0,031032,031032,40.434274,-101.523628
146906,97,98,1,031032,031032,40.434,-101.55
146913,97,98,96,031032,031032,40.158,-101.11
165103,97,98,96,031032,031032,40.16694218,-101.0796053
208090,69,97,1,031032,031032,40.17166667,-101.0633333
208091,83,95,2,031032,031032,40.42055556,-101.5166667
38299,97,98,96,031032,031032,40.42352,-101.52196000000001
38305,98,99,97,031032,031032,40.16205,-101.079187
38306,96.99999999999996,98,2,031032,031032,40.171074,-101.070726
256658,75,90,0,031032,031032,40.141096,-101.230583
19320,97.00000000000004,98,49,031032,031032,40.4303193616,-101.554396407
256265,46,80,1,032031,031032,41.126336,-101.70199
137931,92,93,8,032032,031032,40.084233,-102.275187
144357,92,93,4,032032,031032,40.085,-102.277
310338,61,83,2,032032,031032,40.08662,-102.279922
138016,92,93,6,032032,031032,40.084928,-102.276336
